WAMPI_prob,PCI_prob,LPI_prob,weathering_score_prob,file_name,WAMPI,PCI,LPI,API,BPI,catalog_number,sampled,museum,UCIAMS_number,taxon,genus,species,locality,ucmp_locality,side,element,collagen_present,batch,publication,weathering_score,WAMPI_classification,PCI_classification,LPI_classification,weathering_score_classification
0.9722444518487643,0.7612685422469071,0.6838946425738209,0.8867642344992864,UCMP_259507,0.6022494463952118,3.1202193761510917,0.8572386023056228,0.5521266333697579,1.0051454448288604,259507,TRUE,UCMP,220369,Canis,Canis,latrans,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9996844048423686,0.9136735828712589,0.6939540086255468,0.8867642344992864,UCMP_259508,0.8161407526914165,2.824022609255882,0.8890646468490582,0.7975929672588841,1.0046339572076644,259508,TRUE,UCMP,220370,Canis,Canis,latrans,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9999784081270281,0.8934873959360952,0.8169930200094496,0.8867642344992864,UCMP_259509,0.9435115985859288,2.881417821931462,1.348357189940174,0.8012333426658215,1.2071616631239288,259509,TRUE,UCMP,220371,Canis,Canis,latrans,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9986922247620957,0.7945334255637134,0.6740240346116751,0.5478310118093532,UCMP_259516,0.7485903464898067,3.072612036314123,0.8265351697459039,0.6112745506735102,1.1778565008764703,259516,TRUE,UCMP,220373,Equus,Equus,NA,Rancho La Brea,NA,NA,NA,1,0,NA,2,1,1,1,1
0.03470451302502055,0.4588071794398815,0.7416797453248835,0.5478310118093532,UCMP_259517,0.275482241779711,3.447303009716422,1.049101451275568,0.390940312190509,1.0434132129180014,259517,TRUE,UCMP,NA,Equus,Equus,NA,Rancho La Brea,NA,NA,NA,0,0,NA,2,0,0,1,1
0.7078565475503886,0.6225605943507593,0.8194524704415027,0.3227445889562836,UCMP_27118,0.47541337076566376,3.2829759977568496,1.359568429058849,0.5349321350185041,1.5212249266173152,27118,TRUE,UCMP,NA,Euceratherium,Euceratherium,NA,McKittrick,NA,NA,NA,0,0,NA,3,1,1,1,0
0.998236948580857,0.7763108062561299,0.6346145517061444,0.8867642344992864,UCMP_271213,0.7343845615895696,3.099320139021939,0.7083098038594035,0.6878978732411103,1.303783645661015,271213,TRUE,UCMP,264797,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9994685070823324,0.8664123946079136,0.5970349289190342,0.8867642344992864,UCMP_271214,0.7913808192194866,2.944935164334949,0.6005511076606799,0.6577709327406596,1.118797529331755,271214,TRUE,UCMP,264798,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9999976293783855,0.7996676088752807,0.7766793228449266,0.8867642344992864,UCMP_271215,1.0484108390357405,3.064774003400543,1.1790724250143645,0.8040726572508036,1.2851697857172146,271215,TRUE,UCMP,264799,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9999936181367949,0.8463632899888327,0.8219411117310325,0.8867642344992864,UCMP_271216,1.0013876098210877,2.9852395683487933,1.3710346006260945,0.7710678539623023,1.264742890867668,271216,TRUE,UCMP,264800,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9999713966761159,0.7701612801309827,0.7708107125095123,0.8867642344992864,UCMP_271217,0.9301586932933104,3.1079795350380093,1.1563434569395346,0.715070404599104,1.187456386758268,271217,TRUE,UCMP,264801,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9999853873303659,0.8199551693477988,0.7615587194918069,0.8867642344992864,UCMP_271219,0.9620507237095192,3.0322270268320515,1.1213251839850225,0.7340003109557395,1.2573765040952891,271219,TRUE,UCMP,264802,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9999803025722172,0.65702066133242,0.7516790214300485,0.8867642344992864,UCMP_271220,0.9478720249697142,3.24603707962085,1.0849464665575186,0.7004382613193592,1.1333916030306013,271220,TRUE,UCMP,265002,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9998465862466568,0.7210595164241438,0.7437767497672688,0.8867642344992864,UCMP_271221,0.8503991554544181,3.172048310053986,1.0565419203107749,0.6742667085850025,1.0774151673453989,271221,TRUE,UCMP,265003,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
